id,rating,might,fights
800942,1028,24129,500
669871,26,3710,427
1325232,573,16744,500
932018,725,19287,500
407731,1136,25121,500
1325238,1045,23962,500
800952,1343,26648,500
538809,1722,29785,500
1194174,673,18514,500
932032,771,21033,500
800961,1468,27748,500
1203915,517,15410,500
1029153,648,18405,500
669899,1687,29388,500
1063116,540,15945,500
800975,1693,29612,500
1456336,477,13847,500
669910,1623,29461,500
1456351,346,11426,500
679632,1051,23299,500
932066,104,5377,484
1291302,661,18806,500
800998,932,22527,500
1194215,1165,25226,500
407789,461,15170,500
1422376,556,16086,500
1007315,492,15926,500
932084,624,18785,500
1541161,250,8479,498
145654,2571,35198,499
1325307,15,3399,376
932093,1059,24332,500
145663,869,21796,500
407809,1963,31858,500
1456386,325,11730,500
669957,1401,27357,500
1456392,-10,864,63
1456393,248,8826,496
1456399,348,11078,500
145682,831,21221,500
801045,400,13424,500
1525671,293,10868,500
801048,484,15367,500
932121,-8,1898,149
1325338,777,20194,500
1456411,-5,2888,300
1422384,499,15444,500
395654,971,23043,500
538920,919,22555,500
417500,2081,32193,500
1349124,330,12516,499
941789,308,12048,500
801072,978,22660,500
932148,32,3796,422
1269470,602,18500,500
1194294,572,16343,500
407866,2068,32187,500
932157,947,22224,500
276800,428,13896,500
1456451,429,14004,500
373814,1302,26181,500
801099,169,7490,494
801100,1896,30749,500
670029,1334,26466,500
407886,1777,30387,500
145750,865,21558,500
145751,1968,31821,500
1456473,236,8448,498
145756,1803,30476,500
1456477,180,7182,496
801119,1092,23663,500
1325408,103,5406,480
407907,1327,26078,500
614118,551,16744,500
145767,2719,36051,498
538984,1440,27665,500
1456489,405,13982,500
932203,1356,26472,500
801134,476,15139,500
1484025,137,5800,489
145778,1316,26727,500
407923,1455,28054,500
1456501,276,9226,500
1416908,613,18196,500
670078,1251,25622,500
670081,1778,30567,500
407939,1462,27733,500
670086,1662,29100,500
1325448,557,16239,500
932235,1383,26810,500
1325453,653,19003,500
801167,-3,2400,221
1322539,628,17779,500
932242,1338,26095,500
670100,960,22738,500
1531630,101,5088,476
539031,427,13975,500
1456536,-8,2592,261
407961,1233,25920,500
670106,1388,27061,500
276894,1542,28119,500
539039,1027,23843,500
100875,1363,26821,500
145825,1761,30193,500
670115,2126,32445,500
407973,886,21571,500
801193,400,12941,499
801194,565,16666,500
559150,619,17585,500
407980,397,13427,500
1514980,-2,3228,347
145838,2809,37252,494
276913,845,20950,500
539058,797,21319,500
145843,2513,34955,500
801204,495,15159,500
1462203,-5,2611,267
932280,1081,24905,500
1456575,316,11376,500
145857,1560,28282,500
1549897,-4,2436,239
408009,2942,37737,492
145866,1373,26607,500
932299,301,10140,500
801234,2305,33473,500
932308,540,16864,500
801240,975,22741,500
145881,957,22498,500
1194458,449,14636,500
801245,1280,26056,500
145886,1852,30878,500
670175,1488,28139,500
1456612,473,14710,500
1213830,484,14102,500
1456616,500,14200,500
145899,2532,34824,500
1194479,906,22686,500
801264,534,16495,500
145905,2049,32549,500
670194,423,13459,500
332943,299,10945,500
1194488,641,18067,500
1063417,1143,25199,500
801277,802,20364,500
1456638,198,7362,497
1063423,719,19942,500
408065,1129,24102,500
801282,1569,28540,500
526763,878,22000,500
145925,1841,30291,500
276998,1531,28502,500
670218,1096,24557,500
408076,2846,37230,497
670221,723,20199,500
1456654,-2,1960,146
932367,710,18972,500
1553496,-6,2537,253
679683,1391,27308,500
408085,2512,34353,500
1487961,371,12176,500
220932,2495,34794,500
145946,1668,29377,500
408092,686,19134,500
539165,2116,32267,500
145953,665,19036,500
1519815,231,8106,499
1531654,41,3823,428
932390,587,17099,500
1325610,751,19484,500
670251,-7,3247,367
1063469,375,12758,500
799203,108,4837,468
1456689,-2,3116,362
801330,1243,25850,500
1509811,-3,2934,310
1183281,837,21940,500
408122,1878,30744,500
1456700,215,7912,494
592309,542,17000,500
1194561,222,7289,495
1530290,401,13288,500
1509814,-3,3139,349
1456710,278,10696,499
1553505,-5,2488,245
408136,560,17764,500
1072908,978,22443,500
1225826,721,19790,500
1545537,60,4227,451
548621,2174,32858,500
801361,701,19692,500
277074,1967,31579,500
801363,535,16745,500
1456724,118,5552,477
801366,639,18757,500
985529,-7,1808,149
801368,380,13099,500
408153,533,15404,500
277083,-4,2689,263
408157,1399,27095,500
408158,1126,25014,500
277088,794,20729,500
539233,532,15852,500
801379,294,10461,498
1325668,128,5713,485
408167,513,15332,500
146025,2496,34956,498
539243,1176,25241,500
408173,2046,32544,500
146031,2140,32813,500
277106,207,8443,495
810771,493,14225,500
1524624,62,4481,467
1325687,133,6143,482
1194617,843,21251,500
1063547,1080,24196,500
408188,1385,26786,500
1194623,686,18669,500
801409,211,7280,495
1542511,-1,3355,376
801411,1255,26257,500
1194628,832,21113,500
723394,1039,24368,500
539281,2307,33688,500
670354,1913,31357,500
1063571,456,14504,500
767086,675,18728,500
1444292,269,10355,500
1325722,457,14572,500
408220,1824,30366,500
277153,1542,28582,500
277155,631,17989,500
1194660,624,18577,500
1182150,148,6579,491
801448,554,16207,500
679708,650,18514,500
277162,1325,26593,500
146091,1956,31105,500
670380,1453,27025,500
1456817,481,14272,500
1194674,885,21851,500
932532,1285,26348,500
277173,949,22899,500
1063606,491,14865,500
1532447,49,4061,447
670393,2375,33784,500
1194682,5,3249,360
932541,518,15885,500
1194688,598,17255,500
408257,1631,29015,500
1063618,1065,23688,500
670403,763,19841,500
1194692,627,18053,500
670405,1987,31754,500
932550,1050,23988,500
146119,1103,24363,500
670411,1086,24430,500
408268,1627,28906,500
1063629,592,18075,500
264653,2285,33358,500
611534,873,21069,500
1466980,112,5016,477
1456855,85,4868,462
548644,1067,24528,500
1063642,1384,27033,500
801502,846,21503,500
1466149,78,4604,466
408288,863,21379,500
932577,68,4523,463
146147,1186,25394,500
1466150,-4,2181,190
1213429,844,20659,500
1063657,522,14768,500
932587,528,14978,500
504957,1510,28375,500
1194737,868,21467,500
277234,2079,32472,500
1331681,77,5059,468
1325812,542,16521,500
801525,944,22609,500
1063672,526,15993,500
277241,2012,31769,500
277243,512,16617,500
1480075,291,10212,499
146173,807,21259,500
277248,2350,33590,500
801541,786,20664,500
1194759,384,13132,499
932617,813,20977,500
932622,1773,30324,500
1325839,-4,2678,278
539411,1392,27125,500
146197,533,16591,500
1063702,60,4213,454
277273,1679,29325,500
1194779,538,16300,500
1448239,197,7541,495
1456925,-5,2455,247
1545544,192,8355,497
408353,1714,29597,500
1063715,547,16426,500
1456933,45,4005,446
1325863,464,14917,500
352050,1785,30542,500
146223,169,6813,494
932656,1129,24421,500
801587,4,3350,394
1325876,145,6297,495
801590,247,9228,499
1253122,571,16837,500
1456957,-5,2526,239
277312,549,16393,500
539458,1192,25412,500
755567,2050,32018,500
539460,819,20883,500
146249,245,8365,493
408394,1391,27545,500
539467,400,12211,500
932684,1120,24886,500
801613,1062,24257,500
146258,401,12829,500
408406,1460,27566,500
454416,2369,33921,500
1194847,1126,24074,500
1456994,530,15241,500
408419,1259,25772,500
801637,1666,29464,500
1194856,1126,24922,500
1553554,-6,2193,197
670574,1184,24781,500
1457007,203,8090,494
801649,939,21764,500
1442835,-4,3060,346
1378793,362,11962,500
580988,976,23072,500
1325946,235,8917,500
1531711,336,12479,500
146300,2147,32632,500
1063805,791,20056,500
1063808,243,9054,499
1194883,774,20572,500
146309,307,11978,500
801670,1261,25453,500
1182188,1303,25942,500
146314,2779,36459,499
408459,3006,38215,493
146319,2074,32436,500
832664,1399,27380,500
1325970,630,16959,500
1457047,175,6492,490
801690,753,20387,500
788975,-3,2437,242
277407,1612,28675,500
932771,462,15542,500
1325988,537,15736,500
679750,1085,24098,500
146342,2505,34905,500
1063850,374,12485,500
277419,890,21748,500
1457069,-6,2966,307
277423,1759,30118,500
146352,1785,30292,500
1194929,260,9610,498
801715,124,6144,494
1466185,2,3070,346
1457083,597,18056,500
1335115,312,10809,500
670660,1449,27257,500
1541185,-9,1130,67
801735,1272,25572,500
801737,1305,26292,500
539594,1000,23880,500
408523,1266,25580,500
1326028,798,20074,500
801741,436,13692,500
1531725,-2,3178,356
1063891,870,22018,500
277460,1103,24393,500
1466190,-2,2721,286
801750,1248,25879,500
1509881,33,3562,396
1194971,895,21587,500
801756,1445,27608,500
1538784,-9,2441,241
801758,1359,26924,500
1063904,519,16048,500
801761,532,15664,500
1182203,488,15767,500
277477,1206,25563,500
932838,181,7056,498
876369,385,12929,500
801770,495,16250,500
504999,2130,32576,500
1326060,537,16580,500
1531730,-4,2754,280
277486,635,17327,500
373928,1262,26140,500
146418,420,13745,500
801779,871,21691,500
1063924,742,19729,500
227466,1410,27910,500
408571,1878,31080,500
1531733,-10,2812,307
146435,1195,25590,500
1457156,-1,3250,370
670725,907,22314,500
1195015,430,14542,500
539657,1569,28348,500
801805,2248,33202,499
1436439,261,8962,498
1531736,184,7007,494
277523,-2,1588,100
670740,1366,26354,500
1457173,-5,2299,221
408599,1440,27769,500
146456,1687,29171,500
1195033,642,17732,500
277530,2058,32092,500
408603,1504,28307,500
539679,2547,34840,500
408608,1059,24327,500
539682,1899,30977,500
670756,1202,25134,500
801829,1181,25511,500
932902,950,23044,500
801832,1674,29391,500
539691,899,22095,500
146476,2692,36564,500
539693,1117,24987,500
745309,967,23459,500
801843,1010,23104,500
146485,2909,37517,496
1326134,508,14883,500
1157111,420,13613,500
146488,1121,24432,500
146489,1275,26147,500
932926,909,22645,500
1553589,-1,1879,140
1064000,1678,29035,500
1335136,459,15479,500
1064005,1211,26081,500
1195081,684,19390,500
801866,1267,25876,500
146507,1867,30647,500
932941,1757,29742,500
277582,1203,25202,500
1509901,147,6984,496
1064020,294,9549,498
277589,1925,31173,500
277590,1661,29338,500
1160377,518,15933,500
801882,1110,24464,500
985615,603,17418,500
539741,910,23023,500
408673,2880,37496,495
146533,1115,25033,500
539750,2085,32401,500
277607,2716,36839,498
539752,1255,26098,500
1195116,1089,24066,500
539757,2270,33228,500
1519368,48,3839,419
801903,651,18598,500
932977,616,17109,500
277620,846,21876,500
1457270,666,18506,500
1326201,452,14451,500
670843,1281,25764,500
408700,560,16421,500
932993,391,13589,500
277636,1032,24069,500
277637,1531,28315,500
1204076,325,11250,500
801932,1583,28840,500
1466221,522,16820,500
408720,1546,28889,500
933010,812,20730,500
801939,779,19860,500
408729,1205,25434,500
408730,907,21878,500
1326235,548,16195,500
1457309,133,6628,489
1064095,715,19248,500
1195168,94,4948,464
146595,1410,27160,500
1195173,703,19475,500
801958,669,18329,500
801959,1276,26155,500
408744,2147,32424,500
408745,674,18755,500
373959,1517,28430,500
1458267,381,11847,500
933044,714,19844,500
1549922,-1,1987,158
1195190,1193,25055,500
1422537,288,9609,497
801978,680,18802,500
408765,693,18621,500
1326271,413,13549,500
146624,1783,30007,500
146625,1442,27595,500
1195202,883,21895,500
146627,1537,28771,500
801988,834,21239,500
1466230,371,12653,500
1195210,1110,24668,500
1457359,-6,2822,297
146641,2155,32548,500
802005,1396,26791,500
408795,1390,27367,500
933084,1308,27036,500
1326301,639,18542,500
802015,592,17172,500
1195232,558,17614,500
1554288,48,3935,431
933090,1216,25847,500
539881,1764,30006,500
1326315,747,20214,500
377811,3004,38421,494
1064180,1529,28404,500
408821,436,13840,500
802038,1572,28362,500
1457399,235,8385,498
1457400,558,16772,500
277755,2068,32170,500
1326332,563,16257,500
408832,1938,31343,500
670977,1804,30483,500
933124,1045,23468,500
539909,1342,26806,500
1064199,818,20255,500
1457416,188,7350,491
1064202,970,22775,500
1335170,163,6207,493
1457424,376,12490,500
539921,1852,30328,500
1064210,204,7157,493
231840,1288,25839,500
933140,1947,31378,500
277787,2860,37107,497
146719,1102,24888,500
802080,1509,28439,500
1528103,-2,3070,338
1326370,-7,2259,201
671013,1219,25039,500
802087,1301,26484,500
1195311,1057,24603,500
146736,471,13849,500
146737,1469,27492,500
1457458,-4,2191,182
802100,850,21782,500
277814,607,17818,500
802103,1738,29805,500
802104,1309,26322,500
146746,2376,33511,500
933179,1039,23799,500
277820,1931,30723,500
723509,836,21116,500
1029344,927,22849,500
933186,1407,26941,500
1384075,120,6034,478
1195333,328,11011,499
408902,911,21833,500
146759,952,22917,500
277832,1500,28120,500
671052,878,22014,500
802128,931,22589,500
146771,849,20848,500
1457493,158,6679,496
1253140,514,16309,500
1126569,1272,26503,500
408922,2183,33157,500
1064283,65,4501,455
1064284,582,17014,500
671070,1470,27551,500
1326432,746,20225,500
1531792,-7,691,65
930166,1137,25242,500
602827,1284,26298,500
1457511,-2,3132,346
1313340,380,13795,500
277866,1973,31243,500
277869,629,17831,500
854589,1703,29317,500
802161,798,20445,500
943260,1030,23671,500
277875,1905,30969,500
933236,1566,28204,500
146806,1998,31222,500
277881,2282,33559,500
1519377,109,5213,472
146817,616,17296,500
277893,1612,28670,500
1195399,657,18347,500
802187,1428,27079,500
1535533,-7,2930,312
408974,757,19855,500
1291501,-8,2400,238
146833,466,15377,500
802195,574,16737,500
277908,1101,24618,500
933270,1671,29402,500
408984,1079,23978,500
439535,1413,27700,500
1195420,1086,24320,500
408989,1051,23920,500
1457566,11,3733,419
933280,310,11190,499
1326498,552,16971,500
1007515,727,18957,500
802212,1965,31871,500
1553649,38,3803,421
1457576,89,5199,477
1457578,76,4461,463
1326507,265,9259,500
671148,617,18113,500
540079,1233,25760,500
461384,1363,26750,500
146867,3062,39103,489
802228,975,23288,500
671160,710,18927,500
146873,3094,39073,491
1064378,839,21035,500
802235,268,10009,498
1457603,373,12457,499
1457604,435,14748,500
802250,796,21770,500
802254,920,21982,500
146896,1113,24368,500
1453481,-6,1597,103
802258,1204,25500,500
933332,752,20265,500
1051214,1503,27938,500
1195479,815,20301,500
417700,461,15350,500
409050,2243,32966,500
1248780,177,7402,493
802273,736,20105,500
409059,1565,28314,500
277991,1445,26929,500
1388445,457,13718,500
1370987,783,20118,500
540141,1059,24716,500
1235687,667,18382,500
1515457,-3,2131,181
802293,796,20172,500
802294,716,19519,500
409079,1848,31027,500
146940,867,21895,500
1340436,445,14885,500
278016,1646,28927,500
1153818,687,18465,500
1515017,7,3173,341
146949,3105,39254,489
409094,1377,26806,500
1457672,247,8878,496
278029,192,7187,496
1517203,138,5960,489
1545569,34,3618,408
540176,2133,32380,500
1510653,98,5461,482
1195548,812,20609,500
278045,1825,30109,500
540190,1045,23796,500
933407,154,6329,486
146976,2558,35173,500
1326625,650,18729,500
146978,1034,23506,500
1352368,719,19400,500
802341,1370,27205,500
1064489,1436,27821,500
1064490,617,18041,500
278060,2401,34144,500
1536407,267,8962,500
540210,1430,27436,500
1064499,1332,26516,500
1457716,226,8494,498
1064503,752,20429,500
147002,2051,31960,500
1195579,279,11481,500
802365,931,22550,500
1064510,1290,25600,500
802367,1438,27470,500
409152,948,22049,500
278088,605,17444,500
1064521,135,5489,479
1195598,-2,3125,353
1064527,1115,24631,500
1247843,710,19238,500
720677,1152,25140,500
409178,2554,35155,499
1255334,683,19497,500
802398,1241,25702,500
1326689,130,6321,490
1269691,443,13683,500
540260,430,14166,500
933479,618,18046,500
1326698,866,21477,500
147052,1846,30343,500
1457773,-8,2180,199
933487,1546,28600,500
147059,1830,30691,500
278133,843,20772,500
1064567,701,18969,500
278137,1415,27492,500
1457786,194,8078,499
1457787,235,8206,498
1326716,706,18709,500
1326720,410,13294,500
802433,1212,25595,500
1455228,523,15556,500
802437,1430,27510,500
1326726,807,20337,500
1457801,150,6731,498
1519386,222,8609,499
278156,1277,25610,500
540301,1432,27503,500
1064591,335,12688,500
745411,1119,24101,500
278167,1566,28730,500
1195673,198,8463,500
1326746,283,10653,500
388976,583,17034,500
1326755,186,7121,492
147109,672,18641,500
1419003,101,5278,481
409257,3108,38966,485
1208198,695,18943,500
1283703,72,4670,464
147116,501,15403,500
147119,2359,33849,500
671408,1552,28919,500
1466312,115,5522,479
1518077,-1,2900,284
802484,1395,27160,500
802487,1404,26610,500
147129,1682,29866,500
1457853,364,13001,500
409278,1026,23700,500
133749,1776,29634,500
540352,1049,23771,500
671427,459,14141,500
671432,686,18360,500
147145,1324,26155,500
671434,1190,25992,500
933582,1159,24584,500
409296,836,21390,500
1541211,72,4152,457
1457875,433,14170,500
1423369,-1,2079,178
1528552,144,6201,486
264825,943,22619,500
1195738,458,14413,500
1457884,223,8392,497
1195742,561,15963,500
1453921,-5,2359,231
409313,751,20128,500
1457890,49,4478,448
1326820,349,12319,500
147173,701,17976,500
1541036,287,11230,500
519914,406,14164,500
1326831,-8,2404,237
933616,-2,3077,342
933618,757,20492,500
409331,678,18628,500
409334,2310,33214,500
306053,1534,27971,500
1457914,485,15437,500
540417,369,11688,500
147203,1901,30750,500
540420,673,19136,500
526977,1081,24333,500
278280,771,20173,500
147210,76,4747,467
1064721,1021,23773,500
1326866,277,10089,500
105286,225,8578,498
1457943,89,5358,481
802585,1735,30014,500
147228,2117,32296,500
253680,1700,29565,500
671518,1126,25152,500
1457953,407,13684,500
1422641,-7,2202,197
671528,922,22211,500
1064749,900,22122,500
409390,816,21184,500
1064752,1648,29129,500
540466,866,21885,500
242995,1867,30948,500
671540,603,17955,500
540472,2201,32851,500
1326905,832,21498,500
1466335,-7,1441,95
409404,1286,25875,500
1510026,379,12433,500
1525934,7,3534,398
1457984,578,16648,500
1457985,382,13158,500
1375363,492,15884,500
802630,866,21216,500
409415,842,21020,500
802635,1311,26247,500
147277,2618,35416,500
1457998,323,11172,500
409428,2524,34799,499
1064791,1073,24117,500
540504,1876,31056,500
409433,1726,29735,500
1064796,786,20785,500
1458015,-9,2768,305
278371,995,23404,500
1326948,658,18521,500
147301,1997,31724,500
1510033,167,6972,497
1064813,796,21435,500
1406959,604,17861,500
147313,946,22368,500
1247891,1052,22825,500
1064822,840,20480,500
1531881,-7,1774,129
278394,1992,31941,500
1064827,354,11397,500
1195903,335,11436,500
147336,1117,25112,500
278409,1740,29653,500
624668,1453,27841,500
1326991,534,15869,500
147344,318,12595,500
1488195,53,4116,448
147349,1346,26675,500
802712,442,14353,500
636228,1806,30291,500
1548630,-7,2866,303
540577,1048,24174,500
1422663,-1,1995,164
933806,750,20382,500
658077,713,19171,500
540593,1153,25079,500
1515460,144,5677,485
1553737,-1,1460,96
147384,1495,27774,500
933817,730,20079,500
1064893,696,18991,500
278463,1753,29809,500
671683,836,20543,500
147398,2799,36805,497
1064904,591,16836,500
1458121,-5,2208,212
278474,1227,25203,500
221175,1366,26650,500
933837,473,15387,500
278479,1556,28469,500
1064913,709,18648,500
1218245,1257,26211,500
1313443,254,10091,500
802772,1322,26216,500
1327062,648,18469,500
802776,1714,29649,500
177487,429,14461,500
1458142,483,15361,500
278495,1696,30084,500
409568,2355,33754,500
1541220,0,3171,350
1204219,836,21205,500
1458148,-2,3146,350
1061123,935,22269,500
802796,99,5489,478
671726,2313,33284,500
1327087,303,11535,500
409584,989,22790,500
278513,2756,35932,499
540659,1014,23373,500
278516,1416,27040,500
802809,958,22617,500
409594,1872,31036,500
548863,187,7314,496
1064956,701,19217,500
671741,1529,28341,500
802814,950,22201,500
1458175,109,5567,476
409600,1311,26017,500
811008,414,13354,500
147458,584,16411,500
278532,2604,35292,500
1458181,304,11208,500
802822,529,16618,500
802823,1163,25140,500
933896,445,14812,500
1064970,358,11764,500
540683,867,21425,500
1064973,892,21980,500
409614,1662,29118,500
1510670,-2,2934,326
409619,702,19073,500
1458197,16,3652,428
1226073,747,19242,500
540696,1395,27052,500
811012,1454,27584,500
1327130,242,9821,500
1357146,521,15488,500
802847,408,13306,500
1327138,389,13211,500
278563,2094,32639,500
1064999,732,19429,500
933928,1897,31070,500
147498,1261,26081,500
1545587,-10,1798,131
1196076,517,16992,500
409645,1209,25293,500
933934,897,22543,500
1553757,-6,2214,202
933936,1690,29455,500
933939,1024,23051,500
374110,1093,24456,500
802870,2043,31643,500
1488223,82,4601,461
278590,1290,26432,500
1458239,358,12921,500
1065026,1352,27192,500
802885,454,14203,500
1327177,255,9368,499
1327178,706,19021,500
278605,1148,24995,500
417806,1052,23503,500
147542,1669,29894,500
1065050,584,17022,500
483343,1286,26570,500
671837,1925,31294,500
1065054,815,20935,500
1458273,327,11581,500
802914,777,20581,500
802916,373,13387,500
933990,435,13280,500
933991,557,16440,500
409704,650,18590,500
1458281,495,14992,500
409706,765,20383,500
540782,817,21259,500
854718,1379,27351,500
1196155,637,17469,500
1327228,516,15352,500
1226090,401,13613,500
802942,1936,31657,500
1065088,835,21753,500
1327233,719,19526,500
934018,1494,28156,500
898411,359,12780,500
671876,1232,25296,500
1458309,-8,2534,255
802952,273,10613,500
934025,1193,25640,500
671882,1399,27856,500
671883,1813,30224,500
540813,1726,29751,500
1226093,451,14066,500
1458320,280,9240,498
802963,1132,24979,500
409751,2401,34200,499
1515039,253,8993,499
934042,1317,26769,500
278684,2554,35003,498
278687,2196,32623,500
540833,1328,26494,500
278691,998,23404,500
409765,798,20193,500
671910,964,22722,500
636273,1979,31794,500
1192065,84,4515,449
409769,1022,23558,500
147629,1648,29182,500
802991,596,17667,500
1196210,390,11925,500
1327284,544,16057,500
1521572,133,5874,482
147640,1828,30574,500
540858,1693,29584,500
147646,703,18795,500
540863,2214,33131,500
278723,2878,37331,498
1291638,127,5476,481
409799,1158,25570,500
803016,204,7718,494
409801,596,18101,500
1196234,760,20105,500
1327307,244,10137,499
1065169,887,22350,500
147666,1466,27678,500
1065174,669,18459,500
671962,647,18168,500
934107,1573,28768,500
409820,2680,36027,499
278749,1038,24310,500
147679,1389,27622,500
1458400,-3,2302,217
1458401,505,15429,500
1029499,-4,2019,162
934117,1302,26644,500
1510097,-2,1189,72
803049,1199,25912,500
934124,887,21791,500
1065197,144,6456,489
540910,1406,26987,500
147695,1270,25958,500
147696,2836,36893,498
540913,1136,24685,500
1542522,-3,1233,78
409852,1223,25707,500
985813,867,21904,500
1528136,149,6074,486
803074,232,8712,499
672005,874,21276,500
409863,257,7537,498
803080,1023,23270,500
278793,301,10059,500
409867,1418,27217,500
1065229,301,10571,500
1327374,673,17792,500
540945,2391,34055,499
1458451,547,17059,500
278804,2423,33761,500
1458453,426,14003,500
803095,1222,25703,500
1196313,993,22953,500
1458461,423,14630,500
1196318,882,21878,500
1065251,842,21655,500
278820,2175,32782,500
811057,312,11934,499
540973,1390,27027,500
540975,1649,29111,500
1065268,701,20214,500
147770,1489,28147,500
672059,2364,33937,500
1510680,366,13270,500
278849,2070,31968,500
1327427,655,18687,500
1458501,-5,2196,197
147782,3063,38436,491
1458503,-5,1833,137
1065289,1349,27084,500
1532503,432,14613,500
672079,1587,28977,500
1458515,-5,1666,114
1488270,15,3345,389
803158,752,20118,500
1327447,476,14850,500
147800,665,18683,500
672091,-3,1938,152
1196381,638,18003,500
1501952,278,9764,498
803167,665,18630,500
1095056,842,21449,500
1065314,267,9934,500
1458533,-9,2250,217
672103,2027,31338,500
995668,790,20049,500
803178,792,19946,500
147819,1030,23170,500
1458540,335,10934,500
147823,448,14063,500
409969,2032,32065,500
1327474,394,12011,500
1453943,94,5045,474
541047,962,23174,500
409976,1846,30320,500
1327481,744,20130,500
803199,1265,26139,500
1550379,137,6068,485
541058,-4,2749,277
409987,747,20139,500
1196420,678,18513,500
358449,2228,33172,500
934278,1516,28645,500
1531969,-8,2905,312
672137,1663,29291,500
409994,1053,23818,500
636311,973,22660,500
640819,1399,27184,500
672145,1157,24151,500
147860,1013,23165,500
672149,245,8917,499
147862,1547,28218,500
410007,1357,26925,500
1458584,188,7863,496
410009,42,3853,439
672154,1057,23471,500
1484496,207,7907,496
1458594,272,9449,500
1458597,365,12218,500
1313521,683,19471,500
934312,1265,25840,500
112028,2090,32151,500
1458602,121,5549,492
803245,866,20919,500
410030,405,13262,500
803247,575,17069,500
1458610,-9,1368,85
728982,1379,26921,500
1392842,758,20817,500
803257,1283,25825,500
1458619,397,13085,500
1065406,553,15524,500
672191,1776,30241,500
934336,1260,25949,500
243104,1817,30718,500
1065410,925,22309,500
672195,1076,24294,500
803269,464,15080,500
1553825,-2,1999,164
278986,-5,2395,235
278987,683,18456,500
541133,581,17799,500
934351,1364,26821,500
803281,823,21451,500
1291683,611,16932,500
934356,821,20815,500
417870,962,22825,500
1531983,296,10007,499
147933,290,9326,500
1458657,-4,2916,307
1065442,865,21067,500
1065445,614,18254,500
1065446,1152,24717,500
672232,1246,26215,500
789244,722,20096,500
410090,468,15095,500
541166,2434,34169,500
672239,1616,28857,500
1291688,56,4327,446
876627,1359,27148,500
279028,723,18808,500
1327607,779,18952,500
803321,227,7898,495
1240086,237,8411,496
672252,775,20073,500
934397,1336,26390,500
811093,1194,25261,500
803329,910,22427,500
1458691,80,4700,468
1466454,481,15017,500
147974,1109,24596,500
1458700,404,13477,500
147981,2339,33666,500
1196558,523,15832,500
1458706,555,17027,500
803350,1207,25938,500
803354,840,21109,500
541216,742,19402,500
1488304,113,5314,478
541220,1136,24621,500
410150,2191,32779,500
672296,2616,35043,500
1007708,777,20667,500
803371,1715,29956,500
803372,1650,28910,500
1327666,646,17924,500
672307,1161,25014,500
672310,894,21473,500
1327671,625,17337,500
541240,2406,33897,500
279097,1098,24525,500
1532511,127,5102,479
1065531,955,22615,500
199434,1995,31736,500
934463,284,10252,499
148032,2239,33299,500
1269856,252,9130,499
410178,2070,32006,500
410182,806,21153,500
1466465,369,12910,500
934475,823,21194,500
1065549,941,22419,500
934478,857,20892,500
934481,1139,25128,500
175146,-1,3230,372
672342,2420,33659,500
1226169,505,14677,500
264975,78,4285,462
410206,548,17240,500
1327711,472,14369,500
934498,1049,23676,500
1313553,187,7625,497
546131,913,22182,500
148076,2293,33518,500
1458797,570,16610,500
1484503,303,10344,500
1546889,20,3595,412
803441,1289,25693,500
410226,1102,24062,500
1512846,162,6313,486
803446,920,22087,500
279159,1959,31887,500
279161,2031,31987,500
410234,1347,26738,500
148091,1393,27691,500
672380,1394,26697,500
1204330,341,12041,500
1458817,158,6648,489
1458822,207,7742,495
672392,1476,28238,500
1458828,295,10401,500
672399,1023,23312,500
410256,903,22172,500
1065619,267,10348,500
672405,505,16807,500
1305559,949,22798,500
803479,1511,28425,500
541336,1191,25654,500
1458844,566,15840,500
410272,1834,30349,500
410275,1309,26202,500
410280,782,20260,500
148138,2497,35047,499
410283,2057,32163,500
672429,829,21197,500
1323018,531,16187,500
1051422,1431,27426,500
1061147,1562,28597,500
541369,1514,28457,500
541370,1317,26500,500
920351,588,17820,500
908389,1301,26823,500
803520,1550,28119,500
1259706,106,4840,466
439755,1076,24297,500
1379105,566,16996,500
279241,1329,26482,500
410314,1834,30171,500
410315,2302,33241,500
410316,2106,31993,500
1065678,688,18876,500
1458895,-10,2873,307
803537,1229,25563,500
148178,1979,31264,500
1379107,-8,2500,259
1196756,390,13803,500
1065685,778,20531,500
803544,1282,26582,500
410330,667,19474,500
1327835,658,19016,500
803551,996,23403,500
672480,2061,32321,500
1327841,481,15295,500
672482,1577,28912,500
803559,1590,28650,500
1257552,444,13662,500
803561,629,17856,500
1510183,193,6969,495
934636,506,15444,500
410349,2004,32071,500
410359,1705,29419,500
1226196,464,14129,500
326578,267,10458,500
803580,1795,30702,500
279293,814,21074,500
672512,762,21215,500
410370,1334,25932,500
934659,-6,3433,393
1532033,312,9601,498
410377,1871,30942,500
1458954,264,8957,500
1327886,184,7419,497
1065747,906,21825,500
279317,2547,35089,499
934679,802,19904,500
672536,732,19569,500
1400964,467,15053,500
803610,409,12852,500
672539,1018,23989,500
1458974,546,14820,500
1458980,531,16115,500
934693,980,22126,500
803623,353,12485,500
148266,555,16398,500
183423,1912,30941,500
1532051,-8,2417,241
1065774,764,21160,500
1065775,622,17124,500
1327920,51,3942,436
1458994,338,11429,500
410419,837,21664,500
410423,2121,32964,500
1196856,429,13406,500
1444660,194,7494,494
410426,3047,38174,485
803644,439,14872,500
803645,1034,23330,500
