id,rating,might,fights
1550979,-10,2661,225
1459745,-10,2666,229
1313373,-10,2674,227
1487704,-10,2674,227
1516530,-10,2677,227
375276,-10,2678,227
1203569,-10,2681,230
1555806,-10,2695,227
1551175,-10,2708,233
295039,-10,2709,231
1558159,-10,2715,233
1551876,-10,2719,231
1212707,-10,2720,235
312287,-10,2722,235
1551293,-10,2730,235
1478658,-10,2732,233
1515359,-10,2745,235
1528729,-10,2747,234
1551632,-10,2754,235
1486680,-10,2755,237
1516119,-10,2755,237
1556622,-10,2761,235
1538033,-10,2767,235
178780,-10,2784,241
1401652,-10,2785,237
1539189,-10,2814,241
1531884,-10,2814,241
1553493,-10,2814,241
1519772,-10,2816,239
1548933,-10,2825,241
1515514,-10,2828,243
1554354,-10,2828,239
1432130,-10,2829,243
1550609,-10,2832,245
1535428,-10,2833,241
1512837,-10,2843,242
1549678,-10,2849,243
1548630,-10,2866,245
1539972,-10,2881,247
1474772,-10,2885,247
943222,-10,2892,247
1536385,-10,2899,247
1518077,-10,2900,251
1142813,-10,2902,249
1500731,-10,2902,249
1501698,-10,2904,249
1451957,-10,2907,245
1545662,-10,2910,251
1554100,-10,2912,249
1527902,-10,2913,251
1509811,-10,2934,253
1542937,-10,2935,251
1530073,-10,2947,251
1524581,-10,2960,253
1503075,-10,2964,255
1549714,-10,2992,256
1456040,-10,2999,261
1392098,-10,3003,255
1506475,-10,3009,259
1067970,-10,3011,261
1539089,-10,3015,257
1532658,-10,3024,259
1470875,-10,3035,261
1550686,-10,3036,257
1494775,-10,3037,261
1481450,-10,3037,255
1548892,-10,3038,259
1526041,-10,3048,263
1554795,-10,3049,263
1558104,-10,3052,261
611933,-10,3055,261
1520980,-10,3057,267
1492247,-10,3061,261
1534693,-10,3065,263
1514721,-10,3067,264
1539543,-10,3068,265
1532493,-10,3086,265
1538331,-10,3087,267
1416480,-10,3119,269
1523089,-10,3130,269
1400624,-10,3133,269
1509814,-10,3139,269
1425803,-10,3141,269
385982,-10,3146,273
1490604,-10,3150,271
1482316,-10,3156,271
1529384,-10,3157,271
1524969,-10,3159,271
1552635,-10,3165,271
1502935,-10,3168,271
263273,-10,3171,275
1525577,-10,3171,271
1549603,-10,3173,271
1512208,-10,3173,271
1491540,-10,3176,274
1531725,-10,3178,275
1526705,-10,3189,275
1511713,-10,3199,276
1551098,-10,3203,275
1424652,-10,3217,279
1506129,-10,3218,277
1551291,-10,3226,281
1470257,-10,3233,279
1411597,-10,3236,281
1491212,-10,3245,281
1539618,-10,3246,279
1553576,-10,3247,279
1509638,-10,3255,281
1522905,-10,3260,283
1541396,-10,3262,281
1474605,-10,3275,279
1003451,-10,3278,285
1159584,-10,3280,287
1540205,-10,3284,284
1542089,-10,3285,285
1551086,-10,3287,285
1492827,-10,3293,283
1426525,-10,3300,285
1542397,-10,3305,287
1536294,-10,3307,287
1511089,-10,3311,287
1475027,-10,3321,289
240146,-10,3322,287
1304593,-10,3323,287
1400485,-10,3326,289
855861,-10,3345,291
362080,-10,3364,291
1428324,-10,3365,293
1443069,-10,3369,291
1529956,-10,3374,293
841544,-10,3376,293
1514760,-10,3378,291
1549040,-10,3379,293
1499422,-10,3387,291
1530003,-10,3400,295
1553182,-10,3402,295
1555303,-10,3410,297
1521706,-10,3427,297
1534204,-10,3436,299
1515737,-10,3439,299
1409113,-10,3451,297
161675,-10,3458,298
1557439,-10,3472,299
649099,-10,3484,300
949017,-10,3489,301
1461889,-10,3496,306
1378813,-10,3502,301
1312374,-10,3504,305
1549145,-10,3506,301
1550521,-10,3517,307
860318,-10,3519,307
1552330,-10,3531,305
729955,-10,3537,305
1444203,-10,3545,308
1365191,-10,3547,309
1522740,-10,3551,309
1302870,-10,3551,307
1486498,-10,3554,309
499032,-10,3558,309
1534144,-10,3559,305
1494123,-10,3577,309
1512506,-10,3592,309
1494012,-10,3593,311
963825,-10,3606,311
1377704,-10,3606,309
586062,-10,3607,311
1425977,-10,3622,313
1554169,-10,3623,313
1507442,-10,3636,313
1468758,-10,3649,315
1500559,-10,3658,313
1441592,-10,3662,315
1554547,-10,3666,317
919514,-10,3669,317
1511488,-10,3669,315
1439600,-10,3673,315
1490508,-10,3674,316
1553410,-10,3679,313
1531282,-10,3680,317
1536244,-10,3685,317
1428082,-10,3686,319
1395500,-10,3699,319
939413,-10,3704,319
1554175,-10,3706,315
1548905,-10,3725,319
1463841,-10,3729,319
345422,-10,3733,319
1514663,-10,3735,321
1532296,-10,3736,319
721572,-10,3741,321
737100,-10,3759,323
1529352,-10,3783,321
1423159,-10,3785,325
1501507,-10,3790,324
1530730,-10,3794,323
1538953,-10,3795,325
1477059,-10,3809,323
1394116,-10,3810,327
1467476,-10,3811,325
1547333,-10,3821,324
1449362,-10,3822,327
1542031,-10,3835,323
1524651,-10,3842,327
1513795,-10,3870,323
1415674,-10,3871,329
1488315,-10,3873,331
735035,-10,3876,333
1493226,-10,3878,325
1482411,-10,3884,333
1554514,-10,3890,331
755341,-10,3892,327
1526408,-10,3923,333
1550383,-10,3930,335
1540124,-10,3940,335
1550856,-10,3954,334
1485436,-10,3961,335
1551231,-10,3982,340
1554667,-10,3995,337
1463204,-10,4002,336
1544932,-10,4011,338
1554513,-10,4023,339
1466683,-10,4037,343
1517244,-10,4042,340
1461244,-10,4069,346
1548624,-10,4070,343
1517661,-10,4083,341
1518747,-10,4111,346
1505585,-10,4120,348
1277458,-10,4132,345
1414527,-10,4133,349
1552041,-10,4164,351
1545002,-10,4177,351
1381302,-10,4194,354
1489525,-10,4199,352
1532501,-10,4208,354
1516149,-10,4232,353
1531930,-10,4243,355
1528579,-10,4268,357
1249595,-10,4269,356
1446801,-10,4312,360
1557303,-10,4313,358
1422390,-10,4326,357
812682,-10,4330,359
1444080,-10,4356,363
1495671,-10,4361,360
368145,-10,4363,359
1371688,-10,4365,361
1546997,-10,4371,363
1385043,-10,4404,365
1492609,-10,4406,363
116464,-10,4423,367
1528851,-10,4441,365
1553536,-10,4442,369
1555629,-10,4445,365
1507587,-10,4456,368
1394481,-10,4457,365
1449957,-10,4463,370
1531043,-10,4469,370
1380114,-10,4474,369
1464462,-10,4480,366
720356,-10,4485,371
1552493,-10,4521,373
1515638,-10,4530,375
1439993,-10,4530,371
813978,-10,4539,373
1387535,-10,4542,375
678099,-10,4553,375
1521909,-10,4559,373
1233864,-10,4588,377
120821,-10,4598,375
1488530,-10,4600,377
1538761,-10,4621,378
1412885,-10,4621,375
1551040,-10,4622,375
1556755,-10,4626,378
120707,-10,4630,378
1539197,-10,4652,380
1499203,-10,4660,377
1025119,-10,4660,381
1283703,-10,4670,377
1366166,-10,4679,377
1541429,-10,4703,382
1448834,-10,4716,382
1535368,-10,4732,385
796307,-10,4758,382
1532039,-10,4764,386
1501307,-10,4770,387
1500911,-10,4774,383
1379268,-10,4819,386
1496553,-10,4825,391
1516188,-10,4827,389
1551946,-10,4871,387
1553812,-10,4878,392
1547665,-10,4884,387
1515140,-10,4892,390
903562,-10,4900,393
1506807,-10,4907,392
1548188,-10,4911,391
1477374,-10,4921,393
1472044,-10,4923,394
1049977,-10,4927,394
1469563,-10,4937,394
1449061,-10,4987,398
1539045,-10,4997,400
1543969,-10,5008,395
1328994,-10,5018,401
1480609,-10,5062,404
1549323,-10,5070,403
1353416,-10,5086,403
1234303,-10,5101,399
1473267,-10,5115,405
1459282,-10,5132,405
1367462,-10,5133,406
1533373,-10,5133,404
1523893,-10,5150,409
1541277,-10,5174,407
1386474,-10,5195,409
1454831,-10,5199,411
1554950,-10,5204,411
1552827,-10,5210,413
1519377,-10,5213,411
1549442,-10,5213,411
1202976,-10,5255,416
1050946,-10,5257,413
1497765,-10,5273,418
1292064,-10,5338,417
1514306,-10,5342,418
1543566,-10,5356,421
1457943,-10,5358,420
1335477,-10,5379,420
1369456,-10,5381,421
1518965,-10,5383,420
1479523,-10,5392,422
1030913,-10,5412,425
1539912,-10,5428,423
1536562,-10,5440,423
1509776,-10,5448,427
939554,-10,5452,423
1544798,-10,5462,425
1238796,-10,5470,426
1490419,-10,5471,428
1539430,-10,5474,429
318693,-10,5490,432
212190,-10,5490,427
1529398,-10,5516,433
1542627,-10,5536,433
1522706,-10,5537,431
1431430,-10,5539,433
1205829,-10,5580,434
1502270,-10,5591,434
1509508,-10,5593,434
1551846,-10,5596,435
1482523,-10,5662,437
890526,-10,5676,438
1479164,-10,5685,442
1289612,-10,5698,443
1294259,-10,5711,439
1519446,-10,5721,443
1505026,-10,5747,443
1077425,-10,5758,447
1497688,-10,5775,450
1504217,-10,5785,449
1546573,-10,5792,452
1524689,-10,5793,449
1506103,-10,5804,445
1514545,-10,5822,450
743170,-10,5842,453
1361711,-10,5855,455
987119,-10,5894,456
1536297,-10,5894,455
1529236,-10,5899,457
1533640,-10,5929,458
1486223,-10,5936,459
1519191,-10,5941,462
1550343,-10,5961,459
1546313,-10,5967,462
1262114,-10,5987,465
1415532,-10,5991,463
1544056,-10,5996,465
866001,-10,6001,465
1524456,-10,6007,466
1435133,-10,6009,463
1487991,-10,6030,467
1551950,-10,6031,462
1539425,-10,6057,469
771639,-10,6062,464
1470606,-10,6067,469
1511376,-10,6075,469
1542042,-10,6087,470
1530604,-10,6100,469
1316003,-10,6101,471
1449287,-10,6105,472
1285380,-10,6143,474
198996,-10,6143,473
1524519,-10,6195,476
1482486,-10,6201,478
1489986,-10,6202,476
1469417,-10,6213,480
1499178,-10,6221,481
119491,-10,6223,477
1530097,-10,6224,480
1331687,-10,6233,482
1542359,-10,6235,478
1533300,-10,6257,484
751399,-10,6268,483
1451803,-10,6287,484
1131033,-10,6290,487
1534952,-10,6295,485
908323,-10,6314,487
983551,-10,6357,487
1502300,-10,6368,485
1545842,-10,6382,488
1366053,-10,6385,490
1549742,-10,6386,492
1540304,-10,6392,489
979955,-10,6412,492
1445942,-10,6424,493
1405151,-10,6440,497
587957,-10,6443,493
1434573,-10,6449,493
1522995,-10,6468,495
1137756,-10,6503,499
1219724,-10,6522,499
1525078,-10,6533,499
1471098,-10,6557,500
1468607,-9,74,57
1534891,-9,446,65
860358,-9,459,67
1408277,-9,514,69
1545392,-9,547,67
1546823,-9,559,73
1545040,-9,570,71
1513739,-9,575,71
811816,-9,853,79
168645,-9,869,79
1529687,-9,934,81
1541382,-9,957,79
1512948,-9,1028,79
991337,-9,1044,83
1546419,-9,1048,79
1539645,-9,1064,83
1527311,-9,1109,81
1541185,-9,1130,83
1541444,-9,1147,83
1538176,-9,1150,87
1537409,-9,1168,85
759576,-9,1214,87
1509436,-9,1220,91
1193662,-9,1222,87
1557804,-9,1222,87
1558412,-9,1229,89
304657,-9,1260,89
1545829,-9,1262,91
1542350,-9,1277,91
1509616,-9,1287,93
1551221,-9,1297,93
1535723,-9,1312,91
1546385,-9,1320,91
1514343,-9,1330,93
1520703,-9,1337,95
1513892,-9,1358,93
1519528,-9,1359,93
1521148,-9,1372,95
1558243,-9,1384,97
392044,-9,1391,93
1512282,-9,1392,97
1466535,-9,1394,97
1553415,-9,1406,93
1553124,-9,1406,99
1176059,-9,1410,95
1133163,-9,1413,93
1487662,-9,1416,97
1510381,-9,1421,97
1240842,-9,1424,99
1532224,-9,1425,95
1540239,-9,1439,99
1424626,-9,1451,99
473738,-9,1460,99
454479,-9,1463,99
1540131,-9,1463,99
1533261,-9,1476,99
1549546,-9,1477,99
1512591,-9,1482,101
1310913,-9,1495,99
1520395,-9,1501,105
1554748,-9,1504,103
1477417,-9,1509,105
813022,-9,1510,105
1514656,-9,1511,101
1347854,-9,1514,105
1548252,-9,1514,105
1463794,-9,1517,105
1536425,-9,1527,103
390012,-9,1537,103
1435017,-9,1540,107
1535788,-9,1543,107
1543797,-9,1575,111
1551604,-9,1580,111
1520853,-9,1585,111
1502204,-9,1600,111
1515443,-9,1601,107
571633,-9,1618,107
1514322,-9,1622,107
1551658,-9,1637,113
1543654,-9,1640,115
1547344,-9,1642,115
1539133,-9,1643,115
1551298,-9,1655,115
1499174,-9,1659,113
1538692,-9,1659,117
1511297,-9,1666,117
1439608,-9,1667,117
1479468,-9,1668,117
1534732,-9,1674,119
1536039,-9,1681,117
1527009,-9,1681,121
1547815,-9,1689,119
1554930,-9,1689,121
1526211,-9,1689,117
1462577,-9,1690,119
1500293,-9,1692,123
214086,-9,1694,119
1091737,-9,1698,119
1501518,-9,1698,117
1510543,-9,1704,119
996109,-9,1704,123
1338789,-9,1706,125
1442719,-9,1720,125
1491551,-9,1721,127
1449295,-9,1725,125
1536593,-9,1735,127
1413830,-9,1740,127
1547299,-9,1740,127
1544876,-9,1757,129
915035,-9,1760,127
1484779,-9,1764,131
1536189,-9,1771,131
1557902,-9,1772,129
1259217,-9,1774,129
1523037,-9,1777,129
1526601,-9,1778,133
1030340,-9,1778,129
1440290,-9,1781,131
1503692,-9,1784,133
887546,-9,1784,131
1411045,-9,1785,133
1548796,-9,1786,135
1558423,-9,1788,135
402253,-9,1795,137
1540029,-9,1795,133
1539790,-9,1798,133
1525970,-9,1799,129
1544791,-9,1799,133
1426028,-9,1800,133
404832,-9,1802,135
893655,-9,1804,133
1536204,-9,1805,135
1519974,-9,1806,135
1394469,-9,1818,135
1462976,-9,1819,133
1527051,-9,1822,135
1442438,-9,1823,137
1262999,-9,1826,137
1132573,-9,1827,137
1529930,-9,1827,137
1550436,-9,1828,133
1525384,-9,1829,135
1458503,-9,1833,139
1515956,-9,1835,139
181275,-9,1849,135
1514572,-9,1850,139
1544913,-9,1852,137
1533798,-9,1853,137
1507609,-9,1854,137
1515846,-9,1858,137
1540878,-9,1859,139
1539611,-9,1867,139
1526622,-9,1870,137
1385943,-9,1871,139
785405,-9,1872,141
1524879,-9,1873,139
1541906,-9,1880,139
1523633,-9,1886,141
1466654,-9,1888,141
1483238,-9,1895,141
1555607,-9,1897,141
1472623,-9,1900,143
1555750,-9,1900,139
1518138,-9,1908,141
1464961,-9,1913,143
1108961,-9,1921,145
1532161,-9,1922,141
1548988,-9,1922,141
849727,-9,1923,145
1522775,-9,1923,143
1063963,-9,1924,143
1517228,-9,1926,141
1551254,-9,1933,143
1113467,-9,1939,145
1429845,-9,1939,143
1531307,-9,1940,141
269121,-9,1941,149
1528269,-9,1942,143
1287786,-9,1944,148
1402553,-9,1945,147
1507055,-9,1945,145
1424689,-9,1947,149
1512499,-9,1948,145
369890,-9,1948,145
1531609,-9,1951,145
1509717,-9,1952,149
1505487,-9,1953,147
1548595,-9,1954,147
391747,-9,1954,145
1235548,-9,1955,151
1492764,-9,1958,149
1530669,-9,1959,147
602353,-9,1962,147
1514805,-9,1963,149
1537102,-9,1964,149
1520092,-9,1965,151
1522064,-9,1968,149
1513804,-9,1968,151
1538948,-9,1976,151
1552004,-9,1978,153
285627,-9,1979,153
1529564,-9,1979,153
1542837,-9,1986,149
1549677,-9,1987,149
811686,-9,1990,153
1532805,-9,1996,151
1533205,-9,1998,153
1530575,-9,1999,157
859717,-9,2004,157
1515600,-9,2004,157
1542899,-9,2007,153
1524755,-9,2010,155
1547972,-9,2018,157
1557553,-9,2018,157
1540539,-9,2024,159
1538378,-9,2033,161
1523141,-9,2035,159
1539985,-9,2036,161
1545525,-9,2044,161
1429165,-9,2044,157
1437234,-9,2044,157
1549932,-9,2046,163
1491112,-9,2047,163
1512601,-9,2050,165
1470598,-9,2053,163
1304715,-9,2054,161
1527094,-9,2055,163
1504213,-9,2059,161
1493565,-9,2069,163
1382357,-9,2076,165
1111488,-9,2079,163
1549717,-9,2080,165
1494416,-9,2085,163
1542219,-9,2089,163
1549962,-9,2090,167
1519771,-9,2101,165
1557485,-9,2102,167
1516375,-9,2103,169
1520535,-9,2107,167
1522193,-9,2107,165
1472489,-9,2109,169
1557380,-9,2113,168
1540798,-9,2115,167
1545012,-9,2115,167
1518797,-9,2119,171
872923,-9,2122,169
1553667,-9,2124,169
1527427,-9,2125,169
1553926,-9,2128,167
1511952,-9,2130,171
1515457,-9,2131,171
1515508,-9,2135,169
1245302,-9,2139,169
1525664,-9,2139,173
258372,-9,2140,173
1532712,-9,2141,169
1452028,-9,2142,171
1500276,-9,2142,169
1444024,-9,2143,171
1523218,-9,2143,165
1551739,-9,2145,171
1516645,-9,2145,167
1491900,-9,2147,173
1444246,-9,2148,171
1554433,-9,2150,173
1543366,-9,2152,171
1552513,-9,2152,169
1481792,-9,2153,171
1528410,-9,2154,169
1512495,-9,2155,173
1441548,-9,2157,171
209898,-9,2160,173
1545119,-9,2161,173
1547395,-9,2163,175
1537546,-9,2166,169
327728,-9,2169,173
1458676,-9,2169,175
1315557,-9,2173,175
1533057,-9,2176,175
1558500,-9,2177,173
1537853,-9,2178,173
855172,-9,2179,173
1515945,-9,2180,175
1515817,-9,2182,174
1410920,-9,2191,179
1482010,-9,2196,177
1403435,-9,2199,177
1544632,-9,2202,174
1441991,-9,2203,177
1522088,-9,2203,177
1515089,-9,2209,177
1469462,-9,2211,179
1542317,-9,2212,179
1039823,-9,2212,179
1433617,-9,2220,179
1482161,-9,2223,177
1535229,-9,2224,179
1551928,-9,2224,177
1534725,-9,2226,177
1473127,-9,2230,181
1549971,-9,2230,177
1338090,-9,2235,183
1326100,-9,2235,181
1524139,-9,2240,181
1526943,-9,2242,183
1515083,-9,2244,182
1455416,-9,2245,181
1554152,-9,2247,181
1500085,-9,2249,181
1515576,-9,2251,183
1551005,-9,2256,184
1413689,-9,2257,185
1465424,-9,2262,185
1556482,-9,2262,183
1439784,-9,2266,183
1487852,-9,2269,183
1519287,-9,2269,181
1506025,-9,2269,185
1535106,-9,2271,187
1302592,-9,2278,187
1537268,-9,2280,189
1545252,-9,2283,189
1539644,-9,2285,183
361634,-9,2294,189
1467688,-9,2302,189
1545884,-9,2304,191
1513856,-9,2307,189
1528962,-9,2308,191
1517852,-9,2310,191
1420598,-9,2314,191
1503986,-9,2315,189
1535075,-9,2316,193
1533267,-9,2320,189
1433135,-9,2325,189
1491545,-9,2326,193
1518704,-9,2331,191
1509635,-9,2341,193
1542004,-9,2341,193
1315520,-9,2347,195
1169841,-9,2348,195
1552870,-9,2348,193
313728,-9,2350,197
1516553,-9,2351,193
1497327,-9,2352,195
1452509,-9,2354,193
1461535,-9,2358,197
814218,-9,2359,195
1512653,-9,2360,193
1484405,-9,2361,197
1542210,-9,2365,195
1513786,-9,2365,193
1504794,-9,2367,197
1538126,-9,2368,195
1499034,-9,2371,197
1501588,-9,2373,195
363035,-9,2375,195
1554630,-9,2375,193
528837,-9,2376,195
1439375,-9,2380,195
1521489,-9,2381,197
1205677,-9,2393,199
278986,-9,2395,197
1549981,-9,2405,199
1542445,-9,2408,201
1423081,-9,2409,201
1546808,-9,2409,199
950335,-9,2413,201
1513298,-9,2418,201
1552774,-9,2422,199
1426472,-9,2426,199
1555250,-9,2430,201
1436255,-9,2437,201
1548237,-9,2441,205
1546324,-9,2444,201
1536091,-9,2454,203
1494087,-9,2456,205
1516928,-9,2457,207
1522258,-9,2459,203
1533763,-9,2460,207
1306432,-9,2462,203
1430887,-9,2463,207
1225072,-9,2466,207
1551645,-9,2471,205
824939,-9,2473,207
1528732,-9,2475,205
1487588,-9,2492,207
1513427,-9,2496,209
1488739,-9,2497,207
1551153,-9,2499,207
1511853,-9,2500,207
1522089,-9,2500,207
1530556,-9,2501,211
782712,-9,2502,207
1507711,-9,2508,207
1538907,-9,2509,205
1533380,-9,2510,209
1539836,-9,2512,207
907957,-9,2512,209
1468912,-9,2515,211
1539470,-9,2517,213
1494997,-9,2518,209
1497689,-9,2520,211
1556294,-9,2524,211
487797,-9,2529,211
775139,-9,2529,211
213272,-9,2533,213
1519716,-9,2536,211
1535831,-9,2536,213
1287833,-9,2536,213
1396999,-9,2537,211
1481660,-9,2539,213
1474514,-9,2543,211
1470045,-9,2543,213
1531361,-9,2548,213
1551668,-9,2549,213
1536657,-9,2550,213
990204,-9,2551,215
1292297,-9,2554,213
1463073,-9,2559,213
1461820,-9,2562,213
1540900,-9,2565,215
1438733,-9,2567,217
1551459,-9,2575,217
1384425,-9,2575,217
1550461,-9,2576,213
1541988,-9,2578,219
1517305,-9,2579,215
1501137,-9,2579,215
1399168,-9,2580,215
1533064,-9,2581,219
1536743,-9,2584,215
1520484,-9,2585,217
1540656,-9,2591,219
554566,-9,2595,219
1522987,-9,2604,217
1538239,-9,2606,221
436221,-9,2607,221
1481353,-9,2609,223
1430814,-9,2611,219
1459216,-9,2613,221
1488447,-9,2617,219
1398347,-9,2618,221
1369359,-9,2618,222
1460955,-9,2626,221
1386870,-9,2631,223
1534366,-9,2633,225
1509202,-9,2634,225
1538898,-9,2640,223
1403149,-9,2641,223
837952,-9,2647,225
1557422,-9,2648,225
1502498,-9,2649,223
1511774,-9,2657,225
1547010,-9,2658,225
1515571,-9,2662,227
1362093,-9,2662,227
1552631,-9,2662,225
1513356,-9,2663,227
1516174,-9,2670,227
